Sr.no|title|content|author|image url|news url|label 
538|Fact Check: Doctored video links soccer celebrations in UK to exit poll cheer|The original video is of England fans celebrating during a football match shown on a giant screen in Ashton Gate stadium in 2016.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201905/Capture_54.png?VWPyf1vFglDqZPek4e9enpMUVW8qq2Ul&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-doctored-video-links-soccer-celebrations-in-uk-to-exit-poll-cheer-1530503-2019-05-20|1
539|Fact Check: Did Arun Jaitley use navy chopper to ferry his family in Goa?|Many Facebook users have accused Finance Minister Arun Jaitley for misusing a navy helicopter for personal use. India Today Anti Fake News War Room (AFWA) has found this to be a misleading claim.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201905/1_38_1_0.jpeg?gJNKHiq9y5CyqFbiizS6AJG48_vDhe2c&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-did-arun-jaitley-use-navy-chopper-to-ferry-his-family-in-goa-1529919-2019-05-20|1
540|These viral photos have nothing to do with Vidyasagar's statue vandalism|Some pictures went viral on social media claiming that CCTV footage revealed Muslim TMC workers vandalised the statue of Vidyasagar.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201905/vidyasagarstatue.jpeg?DPV6__6kBcN7UIaFXN7e_eKJyaF9wxk1&size=770:433|https://www.indiatoday.in//fact-check/story/cctv-footage-vidyasagar-statue-kolkata-vandalise-1528381-2019-05-18|1
541|Fact Check: This video of boy being thrashed has nothing to do with West Bengal|In the video, a young boy is seen tied to a tree and some men are beating him with belts. It is being claimed that the boy was beaten up for hoisting a saffron flag atop his house.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201905/DZgTEnhWAAApXgU_0.jpeg?uClLByxcplRa0_bYYiuGWGGeWIWv6.Nr&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-this-video-of-boy-being-thrashed-has-nothing-to-do-with-west-bengal-1527800-2019-05-17|1
542|Fact Check: No, India Today has not released any exit poll data|Data being shown in a viral video is dummy data put out by the media house as a promo.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201905/Voting_Reuters_2.jpeg?MgiZzDDCocxwOXYWF040UPMIoiqBb7.4&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-no-india-today-has-not-released-any-exit-poll-data-1526982-2019-05-17|1
543|Fact Check: Shivraj Singh Chouhan falls for misleading video of Rahul Gandhi|India Today Anti Fake News War Room (AFWA) has found that the video is misleading. The viral video is edited in such a way that it gives an impression that Rahul Gandhi is taking incorrect names of MP and Chhattisgarh chief ministers.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201905/Rahul_Gandhi_Shivraj.png?W8iSFFYEGuv4jYL.K4bB4Hho9rTpjb9E&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-shivraj-singh-chouhan-falls-for-misleading-video-of-rahul-gandhi-1526845-2019-05-16|1
544|Fact Check: Video of street play claiming to be of TMC candidate goes viral|India Today Anti Fake News War Room (AFWA) found this to be a false claim. The woman in the video is not a TMC candidate. The video clip is part of a street play. |Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201905/29683773_432086637230941_23837_0.png?al4acNkCiC5rEXWnlt.7zMOpVuYpHdZZ&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-video-of-street-play-goes-viral-claiming-to-be-of-tmc-candidate-1525188-2019-05-14|1
545|Fact Check: Did a Gujarat BJP MLA beat up Dalit boy for buying new car?|India Today Anti Fake News Room (AFWA) has found that Delhi MP Udit Raj's claim that Gujarat BJP MLA Anil Upadhyaya and his goons had beaten up a Dalit boy for buying a new car is totally false. There is no BJP MLA by the name of Anil Upadhyaya in Gujarat.|Vidya  India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201905/download_1_0_0.jpeg?j1OkIy20ZDuGevQU91TQp3sXtqGoiibj&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-did-a-gujarat-bjp-mla-beat-up-dalit-boy-for-buying-new-car-1525159-2019-05-14|1
546|Fact Check: Could Modi have used a digital camera and email in 1988?|India Today's Anti Fake News War Room (AFWA) has found that Modi's claim regarding the use of digital camera and email in 1988 cannot be substantiated with credible facts.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201905/PM-Modi-PTI_1_0.jpeg?DITnGTci6zAPEwRnIXLC3i7cvF9oeksj&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-could-modi-have-used-a-digital-camera-and-email-in-1988-1524786-2019-05-14|1
547|Fact Check: Misleading picture of cow deaths goes viral again on social media|India Today Anti fake News War Room (AFWA) found that this is a misleading claim. Though there are news reports of cows’ death in several cow shelters in Rajasthan, this particular viral image is not from Rajasthan but from Kenya, East Africa.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201905/cow_africa.png?ybxFlEi_KGL2.at3PJrE5y_zqv_TU_eS&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-misleading-picture-cow-deaths-rajasthan-1523386-2019-05-12|1
548|Fact Check: This is not the swansong of Lata Mangeshkar|A viral Facebook post claiming that Lata Mangeshkar had chosen to stop recording new songs is incorrect|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201905/lata_mangeshkar_0.jpeg?Ju7OERkw0TQ9iYqtnr0yDebuv0ZlW6hq&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-this-is-not-the-swansong-of-lata-mangeshkar-1523138-2019-05-12|1
549|Fact Check: Gurugram Congress shares misleading video on 'Modi's beautician'|India Today’s Anti Fake News War Room (AFWA) has found that the video is of March 2016.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201905/55465465836565466__1_.png?BFiHQInt_xbvPrpTiH_8IIS1S7HtyWt0&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-congress-shares-misleading-video-on-modi-s-beautician-1521406-2019-05-09|1
550|Fact Check: No, Washington Post did not publish cartoon making fun of Rahul Gandhi|India Today Anti Fake News Room (AFWA) has found the claim to be false and the original illustration has been photoshopped to make fun of Rahul Gandhi.|Vidya  India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201905/copy.jpeg?zG2aBhy8cAI4g2j6r_RoPPHxtp7JyK0X&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-no-washington-post-did-not-publish-cartoon-making-fun-of-rahul-gandhi-1521120-2019-05-09|1
551|Fact Check: Beware! This viral image of Tricolour burning is not from India|Even though the viral post does not mention the name of the place, several people reacted strongly believing it to be from India.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201905/tricolour-burning.jpeg?Sqoc1pM4MCglMWT3LO146psaYzxM7zhv&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-beware-this-viral-image-of-tricolour-burning-is-not-from-india-1520984-2019-05-09|1
552|Fact Check: Is it Kangana Ranaut vs Shabana Azmi once again? Not really!|As the holy month of Ramzan began on May 5, a hot debate took centrestage on social media, pitting Kangana Ranaut against veteran actor Shabana Azmi on communal lines.|Balkrishna India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201905/Untitled-18-01.jpeg?sXrs9NS6bXXnEidE2a5bm6b3rzerfMK5&size=770:433|https://www.indiatoday.in//fact-check/story/shabana-azmi-kangana-ranaut-1520030-2019-05-08|1
553|Fact Check: Congress never promised that it will waive off bills of patients who die in hospitals|India Today Anti Fake News Room (AFWA) has found that no such promise was made by Congress.|Vidya  India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201905/RahulGandhi-k7jD--621x414_Live_0.jpeg?PtwoBGDR0ebYDNdiMKmQ2ecpKSrRHIfa&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-congress-waive-off-patients-bills-1519531-2019-05-07|1
554|Fact Check: Will Shabana Azmi leave India if PM Modi returns to power?|Shabana Azmi has been actively voicing her opinion against the Bharatiya Janata Party (BJP) and was until recently campaigning for CPI candidate Kanhaiya Kumar from Begusarai in Bihar.|Vidya  India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201905/Capture_15.png?EAIfSN1LdpfiT.em_lsHvtSK.mfpghQl&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-will-shabana-azmi-leave-india-if-pm-modi-returns-to-power-1518610-2019-05-06|1
555|Fact Check: Viral photos of huge BJP crowd not from Azamgarh|India Today's Anti Fake News Room (AFWA) has found that these pictures are not from Azamgarh but Odisha and was taken when the election was not even announced.|Vidya  India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201905/Azamgadh.png?jGxNvfNjm6Ke9TsPuUd0mNXkAUE5vb.k&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-viral-photos-huge-bjp-crowd-azamgarh-1518445-2019-05-06|1
556|Fact Check: Is this Tej Bahadur Yadav having booze in the viral video?|India Today Anti Fake News War Room (AFWA) has confirmed that Yadav is present in the video. But this video is more than two years old, according to Yadav.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201905/tez_0.jpeg?7Utcg0bJ44ZwYHZ8EI.H.niS1TeVbT5q&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-is-this-tej-bahadur-yadav-having-booze-in-the-viral-video-1518296-2019-05-06|0
557|Fact Check: Viral claim of boy dying due to birthday bumps is false|India Today Anti Fake News War Room (AFWA) found in the investigation that the death claim is wrong. India Today spoke directly to the boy and he is absolutely fine.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201905/159546498465846578.png?VtI.L74ntXXqhvqNj6OuQ3qU32dez5S4&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-viral-claim-of-boy-died-due-to-birthday-bumps-is-false-1517905-2019-05-05|1
558|Fact Check: Don't trust this good news about Naveen Patnaik|"According to an ""exit poll report"" doing the rounds on social media, as many as five media organisations and survey agencies have predicted more than two-third majority for Naveen Patnaik's party in the recently-concluded assembly elections after a post-poll survey."|Balkrishna India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201905/factcheck.jpeg?wKMwuDOZQoe4rjigG8K..yeo2X3hahlu&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-don-t-trust-this-good-news-about-naveen-patnaik-1515809-2019-05-02|1
559|Fact Check: How actor Saurabh Shukla's picture was used on misleading post on Balakot|India Today Anti Fake News Room (AFWA) couldn't find any such statement made by Shukla publicly, and the actor has also denied making this claim.|Vidya  India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201905/saurabh_0.jpeg?tzFxKH0P8QzooVuphdQg5riMt2ZDsiIU&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-how-actor-saurabh-shukla-s-picture-was-used-on-misleading-post-on-balakot-1514811-2019-05-01|1
560|Viral video showing Muslims protesting crackdown by Sri Lanka after blasts is false|India Today's Anti-Fake News War Room (AFWA) has found the claim to be false, as the viral video has no relation with the recent attacks. This is a video of a protest that happened in 2013 in London.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201904/lanka_blog_pics.png?1fn6xsTSeh5ovUXOXfmDDG3DkgDQh.RE&size=770:433|https://www.indiatoday.in//fact-check/story/viral-video-showing-muslims-protesting-crackdown-by-sri-lanka-after-blasts-is-false-1514064-2019-04-30|1
561|Fact Check: Know the truth behind Sadhvi Pragya's 'controversial statement'|According to a viral post, Sadhvi said Manohar Parrikar died of cancer because he allowed the consumption of beef in Goa; India Today Anti-Fake News Room (AFWA) couldn't find any such statement made by Sadhvi publicly.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201904/sadhvipragyabeefban30042019.jpeg?AEtwA7jV_0YQf.Dh63C9abNUIYz0yNWB&size=770:433|https://www.indiatoday.in//fact-check/story/sadhvi-pragya-singh-thakur-beef-ban-statement-controversy-1513999-2019-04-30|1
562|Fact Check: Rahul Gandhi jumps the gun, says Modi govt approves shooting of tribals|The proposed changes in the forest law are just at the consultation level at present.|Balkrishna India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201904/rahul_0.jpeg?tOqU2uDl9V7_mhum32NehzqvfWxSrvUd&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-rahul-gandhi-jumps-the-gun-says-modi-govt-approves-shooting-of-tribals-1513162-2019-04-29|1
563|Fact Check: Viral claim of Ambedkar statue damaged by BJP MLA is misleading|This was posted on Facebook on April 6, 2019, just few days before the Lok Sabha poll. India Today Anti Fake News War Room ( AFWA) found this to be a misleading claim. This was a one year old incident and nobody in the name of Karni Singh, as BJP MLA was related to this incident.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201904/fact_check_photo_0.png?nuS418s5UOVyr06XS5dh_UtzuwOgBA66&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-viral-claim-of-ambedkar-statue-damaged-by-bjp-mla-is-misleading-1512333-2019-04-28|1
564|Viral claim comparing nominations of Rahul Gandhi and Modi is misleading|A set of viral photos claims that Rahul Gandhi is sitting while handing over the nomination paper to the officer; photo tries to show Rahul Gandhi has no respect towards the concerned officer as compared to PM Modi.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201905/RAHUL_0.jpeg?oaYoadDzBFDhEQOa29trrXDJqXRYUdga&size=770:433|https://www.indiatoday.in//fact-check/story/rahul-gandhi-nomination-papers-filing-pm-modi-viral-1511763-2019-04-27|1
565|Fact Check: Man in viral video inside polling booth is from TMC and not BJP|The video is from Islampur in West Bengal and the man seen in the white kurta is a local Trinamool leader.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201904/Untitled-1_copy_0.jpeg?UQ4Tn3A3Ysd01WjylixMkyp_2X_IwLp2&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-man-in-viral-video-inside-polling-booth-is-from-tmc-and-not-bjp-1510448-2019-04-26|1
566|Fact Check: Photos passed off as images of Sri Lanka Easter attack victims are actually 13 years old|India Today TV's Anti Fake News War Room (AFWA) did a reverse search of these images and found both of them are actually from 2006.|Vidya  India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201904/Untitled-1_3.jpeg?lQaRKzhL_zTk9W78ptMWD4EZtM1LUFka&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-photos-passed-off-as-images-of-sri-lanka-easter-attack-victims-are-actually-13-years-old-1509573-2019-04-25|1
567|The truth behind Mamata’s appeal to ‘vote for BJP’|A video of West Bengal Chief Minister Mamata Banerjee has gone viral on social media, claiming that she has urged people to vote for the BJP.|Ratna India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201904/mamata_banerjee_vote_for_bjp.jpeg?xQ1fxpQ0U_VnMSKls1IPjI9PQO5JsPil&size=770:433|https://www.indiatoday.in//fact-check/story/the-truth-behind-mamata-s-appeal-to-vote-for-bjp-1509543-2019-04-24|0
568|Fact Check: CIA survey on Indian poll results is a hoax|The first hint that the message is fake lies in the headline itself, which has a glaring grammatical error.|Balkrishna India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201904/CIA_reuters.jpeg?GM2NU6kZ.y0LdzfuczdtLDr_mqFiiWZ5&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-cia-survey-on-indian-poll-results-is-a-hoax-1509266-2019-04-24|1
569|The truth behind viral video where Modi calls himself son of Pathan|India Today's Anti Fake News War Room (AFWA) has found that the video is misleading. A part of the speech is being spread without context.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201904/modi-wb.png?eZo_12AHMK1tfu2GtLDeK.XRCnmb3g_u&size=770:433|https://www.indiatoday.in//fact-check/story/the-truth-behind-viral-video-where-modi-calls-himself-son-of-pathan-1508695-2019-04-23|1
570|Fact Check: BBC never called BJP the most corrupt party in the world|India Today Anti-Fake News War Room (AFWA) has found this claim to be totally false; the British Broadcasting Corporation (BBC) has neither published these data nor conducted any such survey.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201904/bbcbjpmostcorruptworld23042019.jpeg?l1.9mZH1e9vQ97fT6L_iY4wE1F6wIgLL&size=770:433|https://www.indiatoday.in//fact-check/story/bbc-survey-bjp-most-corrupt-party-world-1508662-2019-04-23|1
571|Fact check: False claim links Kiran Bedi's viral pic with Indira Gandhi's 'car-towing' incident|A throwback picture of retired IPS officer Kiran Bedi, along with former Prime Minister Indira Gandhi, has gone viral. Several Facebook pages and users have used it as a political weapon to hit out at Prime Minister Narendra Modi.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201904/kiran2222.png?o7OrrSIsBGF0T9m39DHm3JQ2RsDEWB36&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-false-claim-links-kiran-bedi-s-viral-pic-with-indira-gandhi-s-car-towing-incident-1507826-2019-04-23|1
572|Fact Check: Mehbooba Mufti, senior journalists are wrong on Sadhvi Pragya’s age|India Today Anti Fake News War Room (AFWA) has found that this claim is not true. Sadhvi Pragya was already an adult in 1992.|Vidya  India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201904/Sadhvi_0.jpeg?M.zmZiUgI5ft4ZpCrRHEcAOb2qBdMVeP&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-mehbooba-mufti-senior-journalists-are-wrong-on-sadhvi-pragya-s-age-1506987-2019-04-21|1
573|Fact Check: How Rahul Gandhi's translator gave armour to opponents|AFWA found that the viral video has been skilfully edited to make it look funnier.|Ratna India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201904/RahulKeralaspeech2_660.jpeg?XIhGwfIik46_8Mg0MdOGRas5jlRSKd9J&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-how-rahul-gandhi-translator-gave-armour-to-opponents-1505952-2019-04-19|0
574|Fact Check: Road in Morocco passed off as Char Dham expressway|India Today's AFWA, after investigation, concluded that the image in question does not belong to Char Dham expressway at all.|Nikhil Rampal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201904/chardhamexpresswaymorocco18042019.jpeg?xSU8.tiYSYwtEMf_gWBFPE8m93c0T9iq&size=770:433|https://www.indiatoday.in//fact-check/story/morocco-road-char-dham-expressway-modi-truth-fact-check-1505350-2019-04-19|1
575|Fact Check: Viral post claiming Google CEO Sundar Pichai cast his vote in India is fake|Google CEO Sundar Pichai holds American citizenship, and therefore, he is not allowed to cast his vote in Indian elections.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201904/C1jcSvPUAAAnlOm.jpeg?0GRsaf8XV35uhw_vm1G4oa7C2CGxT5cZ&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-viral-post-claiming-google-ceo-sundar-pichai-cast-his-vote-in-india-is-fake-1505268-2019-04-18|1
576|Fact Check: Video showing Amit Shah insulting LK Advani is misleading|The video has been mischievously edited to show Amit Shah directing LK Advani to go at the back.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201904/Modi_Amit-Shah_Advani_PTI-L.jpeg?TjlGwzopt5j4LEc4lvx8sNnk6_T0wG1Z&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-video-showing-amit-shah-insulting-lk-advani-is-misleading-1504963-2019-04-18|1
577|Fact Check: Execution story of US prisoner is not authentic|India Today Anti Fake News War Room (AFWA) has found that the post is not authentic.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201904/RTX4ZB4V_0.jpeg?c0KRKEIq6k_LWE8Ye92DTht6i5Dgg80A&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-execution-story-of-us-prisoner-is-not-authentic-1504386-2019-04-18|1
578|Fact Check: Viral video of EVM burning is not from ongoing Lok Sabha polls|India Today Anti Fake News War Room (AFWA) has found the claim to be misleading. This video or the incident is not from the ongoing Lok Sabha polls but of a by-election that took place in Jammu and Kashmir in 2017.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201904/56866363_2871031853121963_2024961090177204224_n.jpeg?ZvWIDLXYAZupWWiXNS.WWmYUnbZmxLoE&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-viral-video-of-evm-burning-is-not-from-ongoing-lok-sabha-polls-1503469-2019-04-16|1
579|Fact Check: Truth about this viral photo targeting Rahul Gandhi|India Today Anti Fake News War Room (AFWA) has found that the Facebook post claiming Rahul Gnadhi was sitting as he filed his nomination is false.|Vidya  India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201904/photo_copy_1.jpeg?OA9j2SL7oZm2l8sRfP2x60jPW2DETAFv&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-truth-about-this-viral-photo-targeting-rahul-gandhi-1501302-2019-04-13|1
580|Viral Facebook post alleges EVM tampering in Madhya Pradesh. Here’s the truth|India Today’s Anti-Fake News War Room (AFWA) has found that the post refers to an old incident and is misleading.|Ratna Chakraborty India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201904/evmtampermp.jpeg?xmHUiYmoHUYICZ2SbfVRu3rmxnVYvOVe&size=770:433|https://www.indiatoday.in//fact-check/story/facebook-post-evm-tampering-madhya-pradesh-lok-sabha-elections-1500517-2019-04-12|1
581|Fact Check: Misleading Facebook post of 'Pakistani flags' in BJP rally goes viral|A few days back, social media was abuzz with a similar claim that “Pakistan flags” were waved in Rahul Gandhi’s rally in Kerala’s Wayanad, the second seat the Congress president is contesting.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201904/pak_BJP.jpeg?KIj.38diah6XgHJhOyoZcOP2NB7AbqcT&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-misleading-facebook-post-of-pakistani-flags-in-bjp-rally-goes-viral-1498870-2019-04-10|1
582|Fact Check: Shabana Azmi's controversial tweet is not completely fake|India Today’s Anti-Fake News War Room (AFWA) has found that during Navratri in 2017, Shabana Azmi did make a similar remark. This has been pointed out by many in the comment section of her tweet.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201904/29177872_1753547601332755_3651285606819954688_o.jpeg?t89Oc5I_bQffxIG44sy4eZa1Zg3cMIX6&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-shabana-azmi-controversial-tweet-fake-1497865-2019-04-09|1
583|Fact Check: No, this viral photograph has no link with Kanhaiya Kumar's poll campaign|India Today's Anti-Fake News War Room (AFWA) has found the claim to be completely false.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201904/screenshot1.jpeg?Ct3LttjdT8acndBRjbr5yq0Eh9QAH_Wf&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-no-this-viral-photograph-has-no-link-with-kanhaiya-kumar-s-poll-campaign-1496930-2019-04-08|1
584|Fact Check: This hilarious video has nothing to do with election campaign|A video, currently doing the rounds on Facebook, shows a man tripping badly and then landing on his head while he tries to hop on a camel. The video is being shared far and wide with different claims. Some have claimed that the man who fell from the camel's back is Rajasthan BJP leader Harish Singh.|Balkrishna India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201904/Viral-Video_770.jpeg?DDd_PbYjKzU5zpvSsfSS4vIOP_Xje24d&size=770:433|https://www.indiatoday.in//fact-check/story/viral-video-election-campaign-camel-truth-rajasthan-1494757-2019-04-05|1
585|Fact Check: The truth behind Yogi Adityanath's 'cash-for-vote' video|India Today's Anti-Fake News War Room (AFWA) has found the video to be false. |Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201904/fact_check.png?YH20V5ICJgu1.bRF6S7qnG8XEj5wmvji&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-the-truth-behind-yogi-adityanath-s-cash-for-vote-video-1494495-2019-04-05|1
586|Fact Check: Viral claim about Dhoni joining BJP is false|A photo of Mahendra Singh Dhoni with Bharatiya Janata Party (BJP) president Amit Shah has gone viral on social media, with the claim that Dhoni has joined the BJP and may contest the polls.|Vidya  India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201904/amitshahmsdhonibjp03042019.jpeg?Qomz1EA8I.EHIvwPhg6D9HIdsBYsuepV&size=770:433|https://www.indiatoday.in//fact-check/story/ms-dhoni-amit-shah-bjp-campaign-elections-ipl-world-cup-1493364-2019-04-03|1
587|Fact Check: China never shot down an Indian satellite as being claimed|A post on Facebook, claiming China shot down an Indian weather satellite in 2012, has been doing rounds on the internet; India Today's Anti-Fake News War Room (AFWA) has found the claim to be false.|Vidya  India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201904/chinashootindiaweathersat03042019.jpeg?6z8CfLmD6VXlRtlypllfw3RvsLOBCmzN&size=770:433|https://www.indiatoday.in//fact-check/story/china-shoot-india-weather-satellite-fact-check-truth-asat-1493297-2019-04-03|1
588|Fact Check: Did Wayanad cheer up for Rahul Gandhi waving Pakistan flags?|The green flags with a star and a crescent on them are not of Pakistan but of the Indian Union Muslim League (IUML) -- one of the allies of the United Democratic Front (UDF) in Kerala|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201904/rahul-gandhi-pti_1_0.jpeg?lmU4.LpnGLw36KeA0zb0QgUzsiElo2_5&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-did-wayanad-cheer-up-for-rahul-gandhi-waving-pakistan-flags-1492508-2019-04-02|1
589|Fact Check: Truth behind photo claiming Jignesh Mevani was beaten up in Begusarai|India Today Anti Fake News War Room (AFWA) has found this post to be misleading as the picture is from Ahmedabad and was shot in 2018.|Nikhil Rampal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201904/tweet_1.png?aNaf7BCJYfakeN2x1XP0xPEBxBIkbYE2&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-truth-behind-photo-claiming-jignesh-mevani-was-beaten-up-in-begusarai-1491739-2019-04-02|1
590|Fact Check: Is BJP's Shivraj Singh Chouhan going to take on Digvijay Singh in Bhopal?|The candidate list viral on social media with Shivraj Singh Chouhan's name is doctored.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201904/DS.jpeg?.foEJi4qZQjz5MDPu3RvVwLovJEMjq5V&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-is-shivraj-singh-chouhan-going-to-take-on-digvijay-singh-in-bhopal-1490983-2019-04-01|1
591|Fact Check: Did the judge who acquit Swami Aseemanand in Mecca Masjid blast case join BJP?|A photo is doing the rounds on social media with the claim that former NIA judge Ravindra Reddy, who acquitted Swami Aseemanand in the Mecca Masjid blast case, has joined BJP. India Today TV's Anti-Fake News War Room has found that it is fake.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201903/bia_judge_ravindra_reddy.png?nTAebnCROIcv.whpsD0ZS1AypdcQ9FIz&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-did-nia-judge-ravinder-reddy-who-acquitted-swami-aseemanand-in-mecca-masjid-blast-case-join-bjp-1490186-2019-03-30|1
592|Fact Check: Viral post on Priyanka Gandhi discussing 2022 polls with workers is misleading|A Twitter user 'Chowkidar BALA' claimed that Priyanka is asking workers to prepare for 2022 Uttar Pradesh Assembly elections rather than the upcoming polls.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201903/priyankaspeechgandhinagar1image12032019_IT_1552390341804.jpeg?D8I7wzsITIh3gHzC4ZxArCxkvps9jBGv&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-viral-post-on-priyanka-gandhi-discussing-2022-polls-with-workers-is-misleading-1489730-2019-03-29|0
